route,dia_op,tipo_dia,hora,real,pred_grilla
3,2026-04-24,LABORAL,05:30,285.0,213.75722
3,2026-04-24,LABORAL,06:00,202.0,238.69379
3,2026-04-24,LABORAL,06:30,320.0,187.84302
3,2026-04-24,LABORAL,07:00,52.0,137.8445
3,2026-04-24,LABORAL,07:30,171.0,133.70282
3,2026-04-24,LABORAL,08:00,148.0,122.84613
3,2026-04-24,LABORAL,08:30,150.0,121.740166
3,2026-04-24,LABORAL,09:00,84.0,115.97072
3,2026-04-24,LABORAL,09:30,78.0,103.565186
3,2026-04-24,LABORAL,10:00,145.0,108.767
3,2026-04-24,LABORAL,10:30,92.0,98.49437
3,2026-04-24,LABORAL,11:00,59.0,100.19626
3,2026-04-24,LABORAL,11:30,126.0,106.46994
3,2026-04-24,LABORAL,12:00,190.0,133.33841
3,2026-04-24,LABORAL,12:30,116.0,118.34341
3,2026-04-24,LABORAL,13:00,120.0,121.36916
3,2026-04-24,LABORAL,13:30,144.0,111.63434
3,2026-04-24,LABORAL,14:30,30.0,115.364174
3,2026-04-24,LABORAL,15:00,175.0,118.99043
3,2026-04-24,LABORAL,15:30,49.0,105.58402
3,2026-04-24,LABORAL,16:00,59.0,100.70004
3,2026-04-24,LABORAL,16:30,71.0,72.34069
3,2026-04-25,SABADO,04:00,32.0,35.835342
3,2026-04-25,SABADO,04:30,105.0,77.279655
3,2026-04-25,SABADO,05:00,176.0,119.09859
3,2026-04-25,SABADO,05:30,122.0,124.055824
3,2026-04-25,SABADO,06:00,210.0,181.13434
3,2026-04-25,SABADO,06:30,208.0,140.38821
3,2026-04-25,SABADO,07:00,93.0,93.33853
3,2026-04-25,SABADO,07:30,136.0,86.68268
3,2026-04-25,SABADO,08:00,148.0,84.929565
3,2026-04-25,SABADO,08:30,61.0,83.67044
3,2026-04-25,SABADO,09:00,116.0,76.044586
3,2026-04-25,SABADO,09:30,49.0,72.71318
3,2026-04-25,SABADO,10:00,101.0,72.8171
3,2026-04-25,SABADO,10:30,95.0,73.52667
3,2026-04-25,SABADO,11:00,85.0,73.44599
3,2026-04-25,SABADO,11:30,82.0,73.36442
3,2026-04-25,SABADO,12:00,29.0,83.80922
3,2026-04-25,SABADO,12:30,76.0,67.87153
3,2026-04-25,SABADO,13:00,63.0,69.988976
3,2026-04-25,SABADO,14:00,93.0,70.831024
3,2026-04-25,SABADO,14:30,34.0,64.44793
3,2026-04-25,SABADO,15:00,56.0,70.04457
3,2026-04-25,SABADO,15:30,45.0,62.836044
3,2026-04-26,DOMINGO,07:00,28.0,43.090294
3,2026-04-26,DOMINGO,07:30,33.0,38.68608
3,2026-04-26,DOMINGO,08:00,23.0,43.241432
3,2026-04-26,DOMINGO,09:00,39.0,41.630257
3,2026-04-26,DOMINGO,10:30,34.0,32.78118
3,2026-04-26,DOMINGO,11:00,24.0,47.03208
3,2026-04-26,DOMINGO,11:30,27.0,38.1325
3,2026-04-26,DOMINGO,12:00,27.0,37.459137
3,2026-04-26,DOMINGO,13:30,48.0,28.213203
3,2026-04-26,DOMINGO,14:30,25.0,28.784988
3,2026-04-27,LABORAL,04:00,48.0,55.471405
3,2026-04-27,LABORAL,04:30,124.0,161.46092
3,2026-04-27,LABORAL,05:00,339.0,290.50742
3,2026-04-27,LABORAL,05:30,244.0,280.94165
3,2026-04-27,LABORAL,06:00,400.0,295.22943
3,2026-04-27,LABORAL,06:30,222.0,228.23557
3,2026-04-27,LABORAL,07:00,77.0,178.70149
3,2026-04-27,LABORAL,07:30,213.0,165.32661
3,2026-04-27,LABORAL,08:00,90.0,151.40407
3,2026-04-27,LABORAL,08:30,102.0,149.95166
3,2026-04-27,LABORAL,09:00,115.0,150.46255
3,2026-04-27,LABORAL,09:30,113.0,140.91628
3,2026-04-27,LABORAL,10:00,184.0,141.91032
3,2026-04-27,LABORAL,10:30,79.0,128.10408
3,2026-04-27,LABORAL,11:00,111.0,110.06502
3,2026-04-27,LABORAL,11:30,92.0,135.42065
3,2026-04-27,LABORAL,12:00,195.0,172.17557
3,2026-04-27,LABORAL,12:30,105.0,148.46826
3,2026-04-27,LABORAL,13:00,135.0,143.40033
3,2026-04-27,LABORAL,13:30,143.0,137.99223
3,2026-04-27,LABORAL,14:00,102.0,130.36978
3,2026-04-27,LABORAL,14:30,222.0,152.49269
3,2026-04-27,LABORAL,15:00,95.0,160.42778
3,2026-04-27,LABORAL,15:30,88.0,146.3847
3,2026-04-27,LABORAL,16:00,114.0,128.08931
3,2026-04-27,LABORAL,16:30,34.0,104.381676
3,2026-04-27,LABORAL,17:00,30.0,70.66263
3,2026-04-27,LABORAL,17:30,29.0,43.52378
3,2026-04-28,LABORAL,04:00,35.0,45.4526
3,2026-04-28,LABORAL,04:30,106.0,148.80067
3,2026-04-28,LABORAL,05:00,354.0,281.4777
3,2026-04-28,LABORAL,05:30,201.0,281.25546
3,2026-04-28,LABORAL,06:00,213.0,303.26038
3,2026-04-28,LABORAL,06:30,209.0,236.00394
3,2026-04-28,LABORAL,07:00,185.0,174.53574
3,2026-04-28,LABORAL,07:30,124.0,148.01427
3,2026-04-28,LABORAL,08:00,171.0,136.73456
3,2026-04-28,LABORAL,08:30,142.0,134.95486
3,2026-04-28,LABORAL,09:00,133.0,125.15831
3,2026-04-28,LABORAL,09:30,107.0,116.100174
3,2026-04-28,LABORAL,10:00,76.0,126.08299
3,2026-04-28,LABORAL,10:30,124.0,113.83596
3,2026-04-28,LABORAL,11:00,89.0,104.92281
3,2026-04-28,LABORAL,11:30,137.0,124.31997
3,2026-04-28,LABORAL,12:00,174.0,155.1417
3,2026-04-28,LABORAL,12:30,164.0,128.38881
3,2026-04-28,LABORAL,13:00,99.0,127.98515
3,2026-04-28,LABORAL,13:30,75.0,126.47836
3,2026-04-28,LABORAL,14:00,195.0,110.48172
3,2026-04-28,LABORAL,14:30,109.0,137.5093
3,2026-04-28,LABORAL,15:00,97.0,139.64496
3,2026-04-28,LABORAL,15:30,149.0,137.72215
3,2026-04-28,LABORAL,16:00,128.0,106.12979
3,2026-04-28,LABORAL,16:30,53.0,84.1443
3,2026-04-28,LABORAL,17:00,30.0,48.464928
3,2026-04-29,LABORAL,04:00,51.0,48.66619
3,2026-04-29,LABORAL,04:30,134.0,150.63687
3,2026-04-29,LABORAL,05:00,434.0,275.04047
3,2026-04-29,LABORAL,05:30,237.0,273.10077
3,2026-04-29,LABORAL,06:00,291.0,295.61603
3,2026-04-29,LABORAL,06:30,175.0,228.64827
3,2026-04-29,LABORAL,07:00,141.0,179.73022
3,2026-04-29,LABORAL,07:30,197.0,153.74309
3,2026-04-29,LABORAL,08:00,161.0,142.79735
3,2026-04-29,LABORAL,08:30,102.0,140.82683
3,2026-04-29,LABORAL,09:00,182.0,126.37577
3,2026-04-29,LABORAL,09:30,82.0,112.5008
3,2026-04-29,LABORAL,10:00,88.0,126.46364
3,2026-04-29,LABORAL,10:30,170.0,114.118515
3,2026-04-29,LABORAL,11:00,102.0,114.4387
3,2026-04-29,LABORAL,11:30,196.0,126.63756
3,2026-04-29,LABORAL,12:00,107.0,158.96542
3,2026-04-29,LABORAL,12:30,134.0,134.51291
3,2026-04-29,LABORAL,13:00,112.0,137.20096
3,2026-04-29,LABORAL,13:30,59.0,131.75992
3,2026-04-29,LABORAL,14:00,182.0,116.754395
3,2026-04-29,LABORAL,14:30,119.0,143.2026
3,2026-04-29,LABORAL,15:00,145.0,140.53613
3,2026-04-29,LABORAL,15:30,129.0,139.82574
3,2026-04-29,LABORAL,16:00,96.0,110.36603
3,2026-04-29,LABORAL,16:30,70.0,83.37741
3,2026-04-30,LABORAL,04:00,45.0,50.67263
3,2026-04-30,LABORAL,04:30,124.0,148.18497
3,2026-04-30,LABORAL,05:00,353.0,258.81616
3,2026-04-30,LABORAL,05:30,268.0,261.91522
3,2026-04-30,LABORAL,06:00,175.0,277.33017
3,2026-04-30,LABORAL,06:30,288.0,217.14651
3,2026-04-30,LABORAL,07:00,130.0,177.79944
3,2026-04-30,LABORAL,07:30,145.0,159.56522
3,2026-04-30,LABORAL,08:00,195.0,144.96144
3,2026-04-30,LABORAL,08:30,140.0,144.22284
3,2026-04-30,LABORAL,09:00,160.0,130.06487
3,2026-04-30,LABORAL,09:30,111.0,118.034546
3,2026-04-30,LABORAL,10:00,146.0,126.183075
3,2026-04-30,LABORAL,10:30,125.0,114.70203
3,2026-04-30,LABORAL,11:00,86.0,116.74218
3,2026-04-30,LABORAL,11:30,98.0,126.75154
3,2026-04-30,LABORAL,12:00,162.0,159.43556
3,2026-04-30,LABORAL,12:30,119.0,135.55554
3,2026-04-30,LABORAL,13:00,204.0,140.72914
3,2026-04-30,LABORAL,13:30,136.0,132.79713
3,2026-04-30,LABORAL,14:00,139.0,125.23868
3,2026-04-30,LABORAL,14:30,136.0,142.072
3,2026-04-30,LABORAL,15:00,193.0,141.03606
3,2026-04-30,LABORAL,15:30,58.0,133.86926
3,2026-04-30,LABORAL,16:00,139.0,111.95955
3,2026-04-30,LABORAL,16:30,31.0,81.63689
3,2026-04-30,LABORAL,17:00,47.0,49.082085
3,2026-05-01,FESTIVO,07:00,40.0,122.10355
3,2026-05-01,FESTIVO,07:30,24.0,104.44806
3,2026-05-01,FESTIVO,08:00,50.0,98.486694
3,2026-05-01,FESTIVO,08:30,26.0,98.70183
3,2026-05-01,FESTIVO,09:00,60.0,83.12271
3,2026-05-01,FESTIVO,09:30,41.0,76.8442
3,2026-05-01,FESTIVO,10:00,6.0,86.08443
3,2026-05-01,FESTIVO,10:30,47.0,80.16563
3,2026-05-01,FESTIVO,11:00,25.0,78.36203
3,2026-05-01,FESTIVO,11:30,27.0,78.037674
3,2026-05-01,FESTIVO,12:00,51.0,100.74559
3,2026-05-01,FESTIVO,12:30,18.0,77.201004
3,2026-05-01,FESTIVO,13:00,23.0,81.2925
3,2026-05-01,FESTIVO,13:30,52.0,77.41716
3,2026-05-01,FESTIVO,14:00,28.0,83.73444
3,2026-05-01,FESTIVO,14:30,31.0,80.09401
3,2026-05-01,FESTIVO,15:00,23.0,84.16484
3,2026-05-01,FESTIVO,15:30,30.0,82.27427
3,2026-05-02,SABADO,04:00,26.0,39.81131
3,2026-05-02,SABADO,04:30,66.0,69.715485
3,2026-05-02,SABADO,05:00,90.0,121.26529
3,2026-05-02,SABADO,05:30,149.0,123.86375
3,2026-05-02,SABADO,06:00,120.0,181.17212
3,2026-05-02,SABADO,06:30,198.0,141.65604
3,2026-05-02,SABADO,07:00,136.0,76.74197
3,2026-05-02,SABADO,07:30,59.0,75.504456
3,2026-05-02,SABADO,08:00,98.0,73.43999
3,2026-05-02,SABADO,08:30,74.0,72.5555
3,2026-05-02,SABADO,09:00,124.0,76.57949
3,2026-05-02,SABADO,09:30,38.0,66.96857
3,2026-05-02,SABADO,10:00,61.0,70.10387
3,2026-05-02,SABADO,10:30,117.0,59.644333
3,2026-05-02,SABADO,11:00,83.0,66.47012
3,2026-05-02,SABADO,11:30,99.0,66.009514
3,2026-05-02,SABADO,12:00,57.0,78.85793
3,2026-05-02,SABADO,12:30,55.0,67.9862
3,2026-05-02,SABADO,13:00,53.0,70.1777
3,2026-05-02,SABADO,13:30,100.0,63.310402
3,2026-05-02,SABADO,14:00,40.0,66.37616
3,2026-05-02,SABADO,14:30,79.0,63.548187
3,2026-05-02,SABADO,15:00,45.0,68.032974
3,2026-05-02,SABADO,15:30,75.0,55.67234
3,2026-05-02,SABADO,16:00,39.0,59.218025
3,2026-05-02,SABADO,16:30,45.0,45.93268
3,2026-05-03,DOMINGO,08:00,32.0,41.079384
3,2026-05-03,DOMINGO,09:00,17.0,39.27819
3,2026-05-03,DOMINGO,10:30,33.0,31.115997
3,2026-05-03,DOMINGO,11:30,27.0,35.212425
3,2026-05-03,DOMINGO,13:00,26.0,31.595917
3,2026-05-03,DOMINGO,13:30,41.0,25.711853
3,2026-05-03,DOMINGO,14:30,23.0,24.411964
3,2026-05-03,DOMINGO,15:00,29.0,23.503403
3,2026-05-04,LABORAL,04:00,74.0,50.53076
3,2026-05-04,LABORAL,04:30,106.0,138.52002
3,2026-05-04,LABORAL,05:00,271.0,273.05472
3,2026-05-04,LABORAL,05:30,195.0,263.70438
3,2026-05-04,LABORAL,06:00,323.0,269.38116
3,2026-05-04,LABORAL,06:30,190.0,217.72514
3,2026-05-04,LABORAL,07:00,175.0,171.71371
3,2026-05-04,LABORAL,07:30,129.0,145.03183
3,2026-05-04,LABORAL,08:00,151.0,133.27484
3,2026-05-04,LABORAL,08:30,125.0,152.65428
3,2026-05-04,LABORAL,09:00,154.0,139.32841
3,2026-05-04,LABORAL,09:30,85.0,129.69641
3,2026-05-04,LABORAL,10:00,128.0,128.20598
3,2026-05-04,LABORAL,10:30,154.0,114.67208
3,2026-05-04,LABORAL,11:00,68.0,97.83344
3,2026-05-04,LABORAL,11:30,195.0,124.19469
3,2026-05-04,LABORAL,12:00,164.0,174.20543
3,2026-05-04,LABORAL,12:30,87.0,141.82085
3,2026-05-04,LABORAL,13:00,234.0,138.52156
3,2026-05-04,LABORAL,13:30,81.0,135.94566
3,2026-05-04,LABORAL,14:00,82.0,118.762924
3,2026-05-04,LABORAL,14:30,135.0,131.01312
3,2026-05-04,LABORAL,15:00,160.0,153.39687
3,2026-05-04,LABORAL,15:30,111.0,120.62185
3,2026-05-04,LABORAL,16:00,126.0,108.86919
3,2026-05-04,LABORAL,16:30,47.0,85.955414
3,2026-05-04,LABORAL,17:00,80.0,48.552788
3,2026-05-05,LABORAL,04:00,46.0,44.97628
3,2026-05-05,LABORAL,04:30,136.0,141.9502
3,2026-05-05,LABORAL,05:00,301.0,270.12558
3,2026-05-05,LABORAL,05:30,298.0,264.07614
3,2026-05-05,LABORAL,06:00,236.0,290.12344
3,2026-05-05,LABORAL,06:30,194.0,232.75748
3,2026-05-05,LABORAL,07:00,61.0,165.06894
3,2026-05-05,LABORAL,07:30,187.0,142.27332
3,2026-05-05,LABORAL,08:00,103.0,129.51297
3,2026-05-05,LABORAL,08:30,237.0,129.97603
3,2026-05-05,LABORAL,09:00,67.0,122.706085
3,2026-05-05,LABORAL,09:30,177.0,110.542946
3,2026-05-05,LABORAL,10:00,102.0,121.19077
3,2026-05-05,LABORAL,10:30,71.0,106.558975
3,2026-05-05,LABORAL,11:00,114.0,102.92156
3,2026-05-05,LABORAL,11:30,147.0,120.4356
3,2026-05-05,LABORAL,12:00,235.0,148.43504
3,2026-05-05,LABORAL,12:30,100.0,127.69576
3,2026-05-05,LABORAL,13:00,145.0,124.36889
3,2026-05-05,LABORAL,13:30,49.0,124.23156
3,2026-05-05,LABORAL,14:00,136.0,105.21445
3,2026-05-05,LABORAL,14:30,120.0,131.8119
3,2026-05-05,LABORAL,15:00,176.0,129.24945
3,2026-05-05,LABORAL,15:30,86.0,132.0161
3,2026-05-05,LABORAL,16:00,125.0,103.98597
3,2026-05-05,LABORAL,16:30,95.0,81.798386
3,2026-05-05,LABORAL,17:00,57.0,47.130882
3,2026-05-06,LABORAL,04:00,44.0,47.168518
3,2026-05-06,LABORAL,04:30,108.0,148.89346
3,2026-05-06,LABORAL,05:00,282.0,272.00476
3,2026-05-06,LABORAL,05:30,197.0,270.55945
3,2026-05-06,LABORAL,06:00,251.0,290.26773
3,2026-05-06,LABORAL,06:30,122.0,230.34282
3,2026-05-06,LABORAL,07:00,86.0,175.45076
3,2026-05-06,LABORAL,07:30,197.0,153.82922
3,2026-05-06,LABORAL,08:00,122.0,140.04642
3,2026-05-06,LABORAL,08:30,171.0,139.82675
3,2026-05-06,LABORAL,09:00,87.0,127.95386
3,2026-05-06,LABORAL,09:30,99.0,112.068115
3,2026-05-06,LABORAL,10:00,50.0,124.99344
3,2026-05-06,LABORAL,10:30,72.0,110.54124
3,2026-05-06,LABORAL,11:00,122.0,112.1211
3,2026-05-06,LABORAL,11:30,43.0,127.077354
3,2026-05-06,LABORAL,12:00,190.0,158.00885
3,2026-05-06,LABORAL,12:30,122.0,133.26894
3,2026-05-06,LABORAL,13:00,143.0,135.70848
3,2026-05-06,LABORAL,13:30,144.0,130.68478
3,2026-05-06,LABORAL,14:00,65.0,115.17717
3,2026-05-06,LABORAL,14:30,90.0,139.35596
3,2026-05-06,LABORAL,17:00,50.0,47.111206
3,2026-05-07,LABORAL,04:00,46.0,53.651596
3,2026-05-07,LABORAL,04:30,109.0,107.1342
3,2026-05-07,LABORAL,05:00,247.0,222.77359
3,2026-05-07,LABORAL,05:30,297.0,188.70633
3,2026-05-07,LABORAL,06:00,274.0,215.8296
3,2026-05-07,LABORAL,06:30,214.0,141.49738
3,2026-05-07,LABORAL,07:00,152.0,133.66832
3,2026-05-07,LABORAL,07:30,136.0,118.08799
3,2026-05-07,LABORAL,08:00,77.0,113.52511
3,2026-05-07,LABORAL,08:30,142.0,119.72448
3,2026-05-07,LABORAL,09:00,196.0,129.64137
3,2026-05-07,LABORAL,09:30,45.0,98.780624
3,2026-05-07,LABORAL,10:00,170.0,110.78155
3,2026-05-07,LABORAL,10:30,62.0,82.826584
3,2026-05-07,LABORAL,11:00,128.0,90.94258
3,2026-05-07,LABORAL,11:30,122.0,117.56499
3,2026-05-07,LABORAL,12:00,157.0,153.82294
3,2026-05-07,LABORAL,12:30,160.0,123.21202
3,2026-05-07,LABORAL,13:00,188.0,142.24228
3,2026-05-07,LABORAL,13:30,124.0,129.55052
3,2026-05-07,LABORAL,14:00,49.0,110.48456
3,2026-05-07,LABORAL,14:30,100.0,137.62486
3,2026-05-07,LABORAL,15:00,168.0,142.43748
3,2026-05-07,LABORAL,15:30,166.0,105.14749
3,2026-05-07,LABORAL,16:00,121.0,113.34633
3,2026-05-07,LABORAL,16:30,54.0,69.26473
3,2026-05-08,LABORAL,04:00,48.0,50.971153
3,2026-05-08,LABORAL,04:30,109.0,129.85548
3,2026-05-08,LABORAL,05:00,312.0,254.80185
3,2026-05-08,LABORAL,05:30,167.0,241.15411
3,2026-05-08,LABORAL,06:00,345.0,260.57446
3,2026-05-08,LABORAL,06:30,182.0,205.18971
3,2026-05-08,LABORAL,07:00,197.0,172.11707
3,2026-05-08,LABORAL,07:30,107.0,152.28394
3,2026-05-08,LABORAL,08:00,111.0,144.86052
3,2026-05-08,LABORAL,08:30,111.0,151.70059
3,2026-05-08,LABORAL,09:00,113.0,137.40846
3,2026-05-08,LABORAL,09:30,104.0,114.59745
3,2026-05-08,LABORAL,10:00,86.0,122.82791
3,2026-05-08,LABORAL,10:30,118.0,110.6491
3,2026-05-08,LABORAL,11:00,88.0,112.286476
3,2026-05-08,LABORAL,11:30,140.0,124.34573
3,2026-05-08,LABORAL,12:00,177.0,167.9603
3,2026-05-08,LABORAL,12:30,50.0,123.47979
3,2026-05-08,LABORAL,13:00,236.0,142.1866
3,2026-05-08,LABORAL,13:30,110.0,128.46962
3,2026-05-08,LABORAL,14:00,129.0,126.284706
3,2026-05-08,LABORAL,14:30,146.0,122.29155
3,2026-05-08,LABORAL,15:00,104.0,134.5631
3,2026-05-08,LABORAL,15:30,151.0,109.30606
3,2026-05-08,LABORAL,16:00,49.0,102.48464
3,2026-05-08,LABORAL,16:30,65.0,76.63468
3,2026-05-09,SABADO,04:00,43.0,38.095215
3,2026-05-09,SABADO,04:30,85.0,81.80786
3,2026-05-09,SABADO,05:00,176.0,145.99197
3,2026-05-09,SABADO,05:30,186.0,150.31233
3,2026-05-09,SABADO,06:00,151.0,208.5632
3,2026-05-09,SABADO,06:30,213.0,162.59372
3,2026-05-09,SABADO,07:00,133.0,93.06938
3,2026-05-09,SABADO,07:30,133.0,80.00772
3,2026-05-09,SABADO,08:00,119.0,79.42337
3,2026-05-09,SABADO,09:00,121.0,76.581345
3,2026-05-09,SABADO,09:30,55.0,69.76958
3,2026-05-09,SABADO,10:00,116.0,70.630455
3,2026-05-09,SABADO,10:30,29.0,63.29431
3,2026-05-09,SABADO,11:00,79.0,69.6931
3,2026-05-09,SABADO,11:30,95.0,65.26765
3,2026-05-09,SABADO,12:00,81.0,80.52438
3,2026-05-09,SABADO,12:30,78.0,68.82737
3,2026-05-09,SABADO,13:00,71.0,66.90831
3,2026-05-09,SABADO,13:30,47.0,62.503586
3,2026-05-09,SABADO,14:00,60.0,66.682655
3,2026-05-09,SABADO,14:30,65.0,63.498238
3,2026-05-09,SABADO,15:00,39.0,67.434616
3,2026-05-09,SABADO,15:30,51.0,58.502914
3,2026-05-09,SABADO,16:00,30.0,53.70584
3,2026-05-09,SABADO,17:00,37.0,41.540176
3,2026-05-10,DOMINGO,07:00,28.0,21.49952
3,2026-05-10,DOMINGO,07:30,21.0,31.93676
3,2026-05-10,DOMINGO,08:00,44.0,32.686142
3,2026-05-10,DOMINGO,08:30,25.0,32.207314
3,2026-05-10,DOMINGO,10:30,45.0,30.655632
3,2026-05-10,DOMINGO,11:30,70.0,33.668686
3,2026-05-10,DOMINGO,12:30,43.0,32.69288
3,2026-05-10,DOMINGO,14:00,25.0,24.29773
3,2026-05-10,DOMINGO,14:30,23.0,29.49759
3,2026-05-11,LABORAL,04:00,51.0,51.659943
3,2026-05-11,LABORAL,04:30,208.0,150.91777
3,2026-05-11,LABORAL,05:00,251.0,275.68585
3,2026-05-11,LABORAL,05:30,206.0,276.8005
3,2026-05-11,LABORAL,06:00,217.0,275.21545
3,2026-05-11,LABORAL,06:30,297.0,223.5704
3,2026-05-11,LABORAL,07:00,128.0,166.72395
3,2026-05-11,LABORAL,07:30,103.0,153.69519
3,2026-05-11,LABORAL,08:00,198.0,136.59491
3,2026-05-11,LABORAL,08:30,22.0,150.52109
3,2026-05-11,LABORAL,09:00,157.0,138.5591
3,2026-05-11,LABORAL,09:30,86.0,126.917145
3,2026-05-11,LABORAL,10:00,75.0,128.37062
3,2026-05-11,LABORAL,10:30,176.0,124.09659
3,2026-05-11,LABORAL,11:00,85.0,104.37584
3,2026-05-11,LABORAL,11:30,204.0,125.532326
3,2026-05-11,LABORAL,12:00,95.0,171.63028
3,2026-05-11,LABORAL,12:30,114.0,145.57457
3,2026-05-11,LABORAL,13:00,160.0,140.5759
3,2026-05-11,LABORAL,13:30,135.0,137.38113
3,2026-05-11,LABORAL,14:00,143.0,125.088
3,2026-05-11,LABORAL,14:30,115.0,140.2932
3,2026-05-11,LABORAL,15:00,75.0,154.18019
3,2026-05-11,LABORAL,15:30,80.0,145.29582
3,2026-05-11,LABORAL,16:00,117.0,113.40819
3,2026-05-11,LABORAL,16:30,31.0,93.05995
3,2026-05-12,LABORAL,04:00,55.0,49.464203
3,2026-05-12,LABORAL,04:30,151.0,134.36934
3,2026-05-12,LABORAL,05:00,279.0,282.83527
3,2026-05-12,LABORAL,05:30,161.0,253.65543
3,2026-05-12,LABORAL,06:00,355.0,288.96042
3,2026-05-12,LABORAL,06:30,236.0,223.79544
3,2026-05-12,LABORAL,07:00,108.0,169.81061
3,2026-05-12,LABORAL,07:30,153.0,154.3805
3,2026-05-12,LABORAL,08:00,158.0,132.8922
3,2026-05-12,LABORAL,08:30,232.0,142.57483
3,2026-05-12,LABORAL,09:00,126.0,126.96655
3,2026-05-12,LABORAL,09:30,33.0,115.01201
3,2026-05-12,LABORAL,10:00,178.0,127.823616
3,2026-05-12,LABORAL,10:30,78.0,106.81503
3,2026-05-12,LABORAL,11:00,135.0,103.04225
3,2026-05-12,LABORAL,11:30,68.0,127.9891
3,2026-05-12,LABORAL,12:00,214.0,164.3047
3,2026-05-12,LABORAL,12:30,145.0,134.30473
3,2026-05-12,LABORAL,13:00,83.0,131.99619
3,2026-05-12,LABORAL,13:30,218.0,126.18246
3,2026-05-12,LABORAL,14:00,92.0,115.00944
3,2026-05-12,LABORAL,14:30,149.0,135.40497
3,2026-05-12,LABORAL,15:00,136.0,136.35382
3,2026-05-12,LABORAL,15:30,169.0,130.57709
3,2026-05-12,LABORAL,16:00,118.0,109.023476
3,2026-05-12,LABORAL,16:30,63.0,81.37912
3,2026-05-12,LABORAL,17:00,29.0,44.71192
3,2026-05-13,LABORAL,04:00,45.0,49.408134
3,2026-05-13,LABORAL,04:30,151.0,155.25859
3,2026-05-13,LABORAL,05:00,311.0,285.78223
3,2026-05-13,LABORAL,05:30,275.0,275.2594
3,2026-05-13,LABORAL,06:00,137.0,295.43164
3,2026-05-13,LABORAL,06:30,341.0,234.53874
3,2026-05-13,LABORAL,07:00,53.0,186.14026
3,2026-05-13,LABORAL,07:30,124.0,164.2614
3,2026-05-13,LABORAL,08:00,171.0,149.08266
3,2026-05-13,LABORAL,08:30,162.0,148.5202
3,2026-05-13,LABORAL,09:00,41.0,135.67525
3,2026-05-13,LABORAL,09:30,115.0,119.73381
3,2026-05-13,LABORAL,10:00,153.0,133.08543
3,2026-05-13,LABORAL,10:30,105.0,119.75115
3,2026-05-13,LABORAL,11:00,70.0,116.21837
3,2026-05-13,LABORAL,11:30,157.0,132.39513
3,2026-05-13,LABORAL,12:00,97.0,168.78207
3,2026-05-13,LABORAL,12:30,130.0,141.05737
3,2026-05-13,LABORAL,13:00,146.0,140.38344
3,2026-05-13,LABORAL,13:30,80.0,136.13524
3,2026-05-13,LABORAL,14:00,208.0,124.74108
3,2026-05-13,LABORAL,14:30,118.0,146.5897
3,2026-05-13,LABORAL,15:00,134.0,146.1527
3,2026-05-13,LABORAL,15:30,102.0,146.80432
3,2026-05-13,LABORAL,16:00,95.0,114.85865
3,2026-05-13,LABORAL,16:30,83.0,83.92503
3,2026-05-14,LABORAL,04:00,45.0,53.7707
3,2026-05-14,LABORAL,04:30,210.0,136.75932
3,2026-05-14,LABORAL,05:00,182.0,284.8814
3,2026-05-14,LABORAL,05:30,231.0,247.74857
3,2026-05-14,LABORAL,06:00,327.0,295.20453
3,2026-05-14,LABORAL,06:30,182.0,206.33917
3,2026-05-14,LABORAL,07:00,133.0,165.69498
3,2026-05-14,LABORAL,07:30,172.0,149.34991
3,2026-05-14,LABORAL,08:00,139.0,140.56548
3,2026-05-14,LABORAL,08:30,123.0,144.45479
3,2026-05-14,LABORAL,09:00,156.0,129.7645
3,2026-05-14,LABORAL,09:30,57.0,107.25137
3,2026-05-14,LABORAL,10:00,87.0,121.06281
3,2026-05-14,LABORAL,10:30,99.0,99.90198
3,2026-05-14,LABORAL,11:00,120.0,103.52897
3,2026-05-14,LABORAL,11:30,84.0,134.96849
3,2026-05-14,LABORAL,12:00,128.0,163.76639
3,2026-05-14,LABORAL,12:30,135.0,134.92365
3,2026-05-14,LABORAL,13:00,155.0,147.56183
3,2026-05-14,LABORAL,13:30,97.0,127.02632
3,2026-05-14,LABORAL,14:00,94.0,116.5381
3,2026-05-14,LABORAL,14:30,146.0,132.58286
3,2026-05-14,LABORAL,15:00,179.0,141.59816
3,2026-05-14,LABORAL,15:30,84.0,123.65715
3,2026-05-14,LABORAL,16:00,149.0,102.5858
3,2026-05-14,LABORAL,16:30,43.0,78.89053
3,2026-05-14,LABORAL,17:00,85.0,46.56378
3,2026-05-15,LABORAL,04:00,53.0,46.602844
3,2026-05-15,LABORAL,04:30,255.0,130.4187
3,2026-05-15,LABORAL,05:00,190.0,231.9816
3,2026-05-15,LABORAL,05:30,234.0,228.89128
3,2026-05-15,LABORAL,06:00,278.0,254.83093
3,2026-05-15,LABORAL,06:30,202.0,199.66196
3,2026-05-15,LABORAL,07:00,68.0,147.91367
3,2026-05-15,LABORAL,07:30,180.0,138.18202
3,2026-05-15,LABORAL,08:00,93.0,127.68537
3,2026-05-15,LABORAL,08:30,181.0,127.13003
3,2026-05-15,LABORAL,09:00,102.0,119.65659
3,2026-05-15,LABORAL,09:30,110.0,107.09505
3,2026-05-15,LABORAL,10:00,183.0,116.243004
3,2026-05-15,LABORAL,10:30,108.0,101.68581
3,2026-05-15,LABORAL,11:00,86.0,99.79969
3,2026-05-15,LABORAL,11:30,117.0,108.21698
