route,dia_op,tipo_dia,hora,real,pred_lstm,pred_media
1,2026-05-26,LABORAL,10:00,91.0,90.36608623272619,101.56611570247934
1,2026-05-26,LABORAL,10:30,80.0,103.75864866037126,94.17427385892117
1,2026-05-26,LABORAL,11:00,119.0,83.75850495402132,92.80578512396694
1,2026-05-26,LABORAL,11:30,101.0,95.03259017040884,100.60330578512396
1,2026-05-26,LABORAL,12:00,106.0,90.9373520992104,112.4896265560166
1,2026-05-26,LABORAL,12:30,89.0,135.73698668831202,131.5311203319502
1,2026-05-26,LABORAL,13:00,157.0,107.50161560848017,133.9090909090909
1,2026-05-26,LABORAL,13:30,171.0,130.21295307165576,141.80165289256198
1,2026-05-26,LABORAL,14:00,50.0,128.36911901839397,149.88702928870293
1,2026-05-26,LABORAL,14:30,214.0,138.1924236461012,154.66390041493776
1,2026-05-26,LABORAL,15:00,129.0,137.37274829131695,176.28099173553719
1,2026-05-26,LABORAL,15:30,138.0,150.83582756069924,178.163179916318
1,2026-05-26,LABORAL,16:00,148.0,122.66123196636629,147.24583333333334
1,2026-05-26,LABORAL,16:30,78.0,103.45084432343253,121.05809128630706
1,2026-05-26,LABORAL,17:00,117.0,41.43489721257099,70.98245614035088
1,2026-05-27,LABORAL,04:30,122.0,105.20316251307496,119.63636363636364
1,2026-05-27,LABORAL,05:00,130.0,125.8047099351968,122.51452282157676
1,2026-05-27,LABORAL,05:30,87.0,130.4218070244341,140.3099173553719
1,2026-05-27,LABORAL,06:00,175.0,130.88806528050492,139.02892561983472
1,2026-05-27,LABORAL,06:30,92.0,125.7931620054789,132.84647302904565
1,2026-05-27,LABORAL,07:00,58.0,135.536828933743,129.44398340248964
1,2026-05-27,LABORAL,07:30,194.0,130.4301485909536,134.7479338842975
1,2026-05-27,LABORAL,08:00,130.0,131.1296646690306,133.38589211618256
1,2026-05-27,LABORAL,08:30,80.0,120.73582952272207,135.23651452282158
1,2026-05-27,LABORAL,09:00,156.0,127.80811251962932,134.746887966805
1,2026-05-27,LABORAL,09:30,108.0,120.01209936015844,119.12396694214875
1,2026-05-27,LABORAL,10:00,39.0,95.42210056967248,101.74793388429752
1,2026-05-27,LABORAL,10:30,74.0,93.6039043035532,93.9460580912863
1,2026-05-27,LABORAL,11:00,108.0,85.42166248928079,92.88842975206612
1,2026-05-27,LABORAL,11:30,59.0,92.77432727363447,100.5909090909091
1,2026-05-27,LABORAL,12:00,155.0,98.24914927529801,112.4149377593361
1,2026-05-27,LABORAL,12:30,101.0,135.6105344819003,131.23651452282158
1,2026-05-27,LABORAL,13:00,112.0,120.915225779087,133.900826446281
1,2026-05-27,LABORAL,14:00,222.0,125.43980759773306,149.33891213389123
1,2026-05-27,LABORAL,14:30,143.0,133.33357559878772,154.6390041493776
1,2026-05-27,LABORAL,15:00,168.0,153.27433127252255,176.15702479338842
1,2026-05-27,LABORAL,15:30,143.0,152.74313906100895,177.86610878661088
1,2026-05-27,LABORAL,16:00,130.0,155.96278284939206,146.95416666666668
1,2026-05-27,LABORAL,16:30,34.0,130.01893996559556,120.88796680497926
1,2026-05-27,LABORAL,17:00,84.0,104.16436949974288,71.14912280701755
1,2026-05-28,LABORAL,04:30,101.0,105.68591052126096,119.58264462809917
1,2026-05-28,LABORAL,05:00,62.0,107.95097205888527,122.61410788381743
1,2026-05-28,LABORAL,05:30,193.0,121.77587765214564,140.10743801652893
1,2026-05-28,LABORAL,06:00,136.0,120.91867850793258,138.9793388429752
1,2026-05-28,LABORAL,06:30,145.0,135.68849806307114,132.72614107883817
1,2026-05-28,LABORAL,07:00,111.0,122.29714181070025,129.2780082987552
1,2026-05-28,LABORAL,07:30,134.0,128.14308450540722,134.91322314049586
1,2026-05-28,LABORAL,08:00,108.0,122.14199095685865,133.551867219917
1,2026-05-28,LABORAL,08:30,125.0,120.16710897622792,135.07883817427387
1,2026-05-28,LABORAL,09:00,88.0,124.88743758473606,134.95020746887965
1,2026-05-28,LABORAL,09:30,116.0,91.319100441677,119.28512396694215
1,2026-05-28,LABORAL,10:00,38.0,95.69899534533778,101.4504132231405
1,2026-05-28,LABORAL,10:30,120.0,82.50126380983335,93.84232365145228
1,2026-05-28,LABORAL,11:00,103.0,79.42690349572264,93.10743801652893
1,2026-05-28,LABORAL,11:30,74.0,95.81253893505806,100.59504132231405
